,sc_id,supercon_formula,cleaned_formula,material_dict,highest_Tc,average_Tc,std_Tc,entry_count,composition
981,[24167],La1Fe0.973Zn0.027As1F0.08O0.9,La1Fe0.973Zn0.027As1F0.08O0.9,"{'As': 1.0, 'F': 0.08, 'Fe': 0.973, 'La': 1.0, 'O': 0.9, 'Zn': 0.027}",0.0,0.0,0.0,1,La1 Fe0.973 Zn0.027 As1 F0.08 O0.9
982,[24166],La1Fe0.985Zn0.015As1F0.08O0.9,La1Fe0.985Zn0.015As1F0.08O0.9,"{'As': 1.0, 'F': 0.08, 'Fe': 0.985, 'La': 1.0, 'O': 0.9, 'Zn': 0.015}",0.2,0.2,0.0,1,La1 Fe0.985 Zn0.015 As1 F0.08 O0.9
983,[24165],La1Fe0.991Zn0.009As1F0.08O0.9,La1Fe0.991Zn0.009As1F0.08O0.9,"{'As': 1.0, 'F': 0.08, 'Fe': 0.991, 'La': 1.0, 'O': 0.9, 'Zn': 0.009000000000000001}",15.6,15.6,0.0,1,La1 Fe0.991 Zn0.009 As1 F0.08 O0.9
984,[24164],La1Fe1As1F0.08O0.9,La1Fe1As1F0.08O0.9,"{'As': 1.0, 'F': 0.08, 'Fe': 1.0, 'La': 1.0, 'O': 0.9}",25.9,25.9,0.0,1,La1 Fe1 As1 F0.08 O0.9
985,"[21444, 24494]",La1Fe1As1F0.08O0.92,La1Fe1As1F0.08O0.92,"{'As': 1.0, 'F': 0.08, 'Fe': 1.0, 'La': 1.0, 'O': 0.92}",30.4,26.6,3.8,2,La1 Fe1 As1 F0.08 O0.92
986,[20554],Nd1Fe1As1F0.08O0.92,Nd1Fe1As1F0.08O0.92,"{'As': 1.0, 'F': 0.08, 'Fe': 1.0, 'Nd': 1.0, 'O': 0.92}",35.0,35.0,0.0,1,Nd1 Fe1 As1 F0.08 O0.92
987,[21316],Pr1Fe1As1F0.082O0.918,Pr1Fe1As1F0.082O0.918,"{'As': 1.0, 'F': 0.082, 'Fe': 1.0, 'O': 0.918, 'Pr': 1.0}",14.6,14.6,0.0,1,Pr1 Fe1 As1 F0.082 O0.918
988,[21244],Sm1Fe1As1F0.085O0.915,Sm1Fe1As1F0.085O0.915,"{'As': 1.0, 'F': 0.085, 'Fe': 1.0, 'O': 0.915, 'Sm': 1.0}",14.0,14.0,0.0,1,Sm1 Fe1 As1 F0.085 O0.915
989,[21209],Sm1Fe1As1F0.09O0.91,Sm1Fe1As1F0.09O0.91,"{'As': 1.0, 'F': 0.09, 'Fe': 1.0, 'O': 0.91, 'Sm': 1.0}",42.0,42.0,0.0,1,Sm1 Fe1 As1 F0.09 O0.91
990,[22691],La1Fe0.85Zn0.15As1F0.1O0.9,La1Fe0.85Zn0.15As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 0.85, 'La': 1.0, 'O': 0.9, 'Zn': 0.15}",19.9,19.9,0.0,1,La1 Fe0.85 Zn0.15 As1 F0.1 O0.9
991,[22690],La1Fe0.9Zn0.1As1F0.1O0.9,La1Fe0.9Zn0.1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 0.9, 'La': 1.0, 'O': 0.9, 'Zn': 0.1}",19.9,19.9,0.0,1,La1 Fe0.9 Zn0.1 As1 F0.1 O0.9
992,[22689],La1Fe0.95Zn0.05As1F0.1O0.9,La1Fe0.95Zn0.05As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 0.9500000000000001, 'La': 1.0, 'O': 0.9, 'Zn': 0.05}",25.4,25.4,0.0,1,La1 Fe0.95 Zn0.05 As1 F0.1 O0.9
993,[22688],La1Fe0.98Zn0.02As1F0.1O0.9,La1Fe0.98Zn0.02As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 0.98, 'La': 1.0, 'O': 0.9, 'Zn': 0.02}",25.5,25.5,0.0,1,La1 Fe0.98 Zn0.02 As1 F0.1 O0.9
994,[21243],Ho1Fe1As1F0.1O0.9,Ho1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'Ho': 1.0, 'O': 0.9}",36.0,36.0,0.0,1,Ho1 Fe1 As1 F0.1 O0.9
995,[21588],La0.5Y0.5Fe1As1F0.1O0.9,La0.5Y0.5Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'La': 0.5, 'O': 0.9, 'Y': 0.5}",31.4,31.4,0.0,1,La0.5 Y0.5 Fe1 As1 F0.1 O0.9
996,[21587],La0.7Y0.3Fe1As1F0.1O0.9,La0.7Y0.3Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'La': 0.7000000000000001, 'O': 0.9, 'Y': 0.30000000000000004}",34.8,34.8,0.0,1,La0.7 Y0.3 Fe1 As1 F0.1 O0.9
997,[21586],La0.8Y0.2Fe1As1F0.1O0.9,La0.8Y0.2Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'La': 0.8, 'O': 0.9, 'Y': 0.2}",32.0,32.0,0.0,1,La0.8 Y0.2 Fe1 As1 F0.1 O0.9
998,[21585],La0.9Y0.1Fe1As1F0.1O0.9,La0.9Y0.1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'La': 0.9, 'O': 0.9, 'Y': 0.1}",7.0,7.0,0.0,1,La0.9 Y0.1 Fe1 As1 F0.1 O0.9
999,"[20478, 20572, 20626, 20628, 20660, 20806, 20837, 21339, 21340, 21584, 22687, 23384, 24215, 24495, 24710]",La1Fe1As1F0.1O0.9,La1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'La': 1.0, 'O': 0.9}",29.4,25.1866666667,2.8612040977,15,La1 Fe1 As1 F0.1 O0.9
1000,"[23387, 23462, 23472, 24675, 25760]",Nd1Fe1As1F0.1O0.9,Nd1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'Nd': 1.0, 'O': 0.9}",53.0,49.5,2.6046112954,5,Nd1 Fe1 As1 F0.1 O0.9
1001,"[23386, 24667]",Pr1Fe1As1F0.1O0.9,Pr1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'O': 0.9, 'Pr': 1.0}",44.0,43.5,0.5,2,Pr1 Fe1 As1 F0.1 O0.9
1002,"[20545, 20550, 20999, 21385, 21910, 22351, 23388]",Sm1Fe1As1F0.1O0.9,Sm1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'O': 0.9, 'Sm': 1.0}",54.6,35.9242857143,18.3798055774,7,Sm1 Fe1 As1 F0.1 O0.9
1003,"[21091, 21241]",Tb1Fe1As1F0.1O0.9,Tb1Fe1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'Fe': 1.0, 'O': 0.9, 'Tb': 1.0}",51.0,50.5,0.5,2,Tb1 Fe1 As1 F0.1 O0.9
1004,"[21554, 21915]",La1Ni1As1F0.1O0.9,La1Ni1As1F0.1O0.9,"{'As': 1.0, 'F': 0.1, 'La': 1.0, 'Ni': 1.0, 'O': 0.9}",4.0,3.9,0.1,2,La1 Ni1 As1 F0.1 O0.9
1005,[23116],La1Fe0.5Ru0.5As1F0.11O0.89,La1Fe0.5Ru0.5As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.5, 'La': 1.0, 'O': 0.89, 'Ru': 0.5}",13.6,13.6,0.0,1,La1 Fe0.5 Ru0.5 As1 F0.11 O0.89
1006,"[22082, 23122]",Nd1Fe0.5Ru0.5As1F0.11O0.89,Nd1Fe0.5Ru0.5As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.5, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.5}",14.5,14.1,0.4,2,Nd1 Fe0.5 Ru0.5 As1 F0.11 O0.89
1007,"[22108, 23115]",La1Fe0.7Ru0.3As1F0.11O0.89,La1Fe0.7Ru0.3As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.7000000000000001, 'La': 1.0, 'O': 0.89, 'Ru': 0.30000000000000004}",18.3,17.75,0.55,2,La1 Fe0.7 Ru0.3 As1 F0.11 O0.89
1008,[23121],Nd1Fe0.7Ru0.3As1F0.11O0.89,Nd1Fe0.7Ru0.3As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.7000000000000001, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.30000000000000004}",21.3,21.3,0.0,1,Nd1 Fe0.7 Ru0.3 As1 F0.11 O0.89
1009,[23114],La1Fe0.75Ru0.25As1F0.11O0.89,La1Fe0.75Ru0.25As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.75, 'La': 1.0, 'O': 0.89, 'Ru': 0.25}",17.6,17.6,0.0,1,La1 Fe0.75 Ru0.25 As1 F0.11 O0.89
1010,[23113],La1Fe0.8Ru0.2As1F0.11O0.89,La1Fe0.8Ru0.2As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.8, 'La': 1.0, 'O': 0.89, 'Ru': 0.2}",19.7,19.7,0.0,1,La1 Fe0.8 Ru0.2 As1 F0.11 O0.89
1011,[23120],Nd1Fe0.8Ru0.2As1F0.11O0.89,Nd1Fe0.8Ru0.2As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.8, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.2}",22.1,22.1,0.0,1,Nd1 Fe0.8 Ru0.2 As1 F0.11 O0.89
1012,[22107],La1Fe0.85Ru0.15As1F0.11O0.89,La1Fe0.85Ru0.15As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.85, 'La': 1.0, 'O': 0.89, 'Ru': 0.15}",23.6,23.6,0.0,1,La1 Fe0.85 Ru0.15 As1 F0.11 O0.89
1013,[22081],Nd1Fe0.85Ru0.15As1F0.11O0.89,Nd1Fe0.85Ru0.15As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.85, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.15}",34.0,34.0,0.0,1,Nd1 Fe0.85 Ru0.15 As1 F0.11 O0.89
1014,"[22106, 23112]",La1Fe0.9Ru0.1As1F0.11O0.89,La1Fe0.9Ru0.1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.9, 'La': 1.0, 'O': 0.89, 'Ru': 0.1}",23.7,23.65,0.05,2,La1 Fe0.9 Ru0.1 As1 F0.11 O0.89
1015,"[22080, 23119]",Nd1Fe0.9Ru0.1As1F0.11O0.89,Nd1Fe0.9Ru0.1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.9, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.1}",40.0,38.7,1.3,2,Nd1 Fe0.9 Ru0.1 As1 F0.11 O0.89
1016,[25499],La0.8Y0.2Fe0.965Mn0.035As1F0.11O0.89,La0.8Y0.2Fe0.965Mn0.035As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.965, 'La': 0.8, 'Mn': 0.035, 'O': 0.89, 'Y': 0.2}",4.7,4.7,0.0,1,La0.8 Y0.2 Fe0.965 Mn0.035 As1 F0.11 O0.89
1017,[24557],Sm1Fe0.965Mn0.035As1F0.11O0.89,Sm1Fe0.965Mn0.035As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.965, 'Mn': 0.035, 'O': 0.89, 'Sm': 1.0}",31.3,31.3,0.0,1,Sm1 Fe0.965 Mn0.035 As1 F0.11 O0.89
1018,[25498],La0.8Y0.2Fe0.97Mn0.03As1F0.11O0.89,La0.8Y0.2Fe0.97Mn0.03As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.97, 'La': 0.8, 'Mn': 0.03, 'O': 0.89, 'Y': 0.2}",10.8,10.8,0.0,1,La0.8 Y0.2 Fe0.97 Mn0.03 As1 F0.11 O0.89
1019,[22105],La1Fe0.97Ru0.03As1F0.11O0.89,La1Fe0.97Ru0.03As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.97, 'La': 1.0, 'O': 0.89, 'Ru': 0.03}",25.6,25.6,0.0,1,La1 Fe0.97 Ru0.03 As1 F0.11 O0.89
1020,[22162],Nd1Fe0.97Mn0.03As1F0.11O0.89,Nd1Fe0.97Mn0.03As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.97, 'Mn': 0.03, 'Nd': 1.0, 'O': 0.89}",11.9,11.9,0.0,1,Nd1 Fe0.97 Mn0.03 As1 F0.11 O0.89
1021,"[24909, 25497]",La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.975, 'La': 0.8, 'Mn': 0.025, 'O': 0.89, 'Y': 0.2}",10.1,10.1,0.0,2,La0.8 Y0.2 Fe0.975 Mn0.025 As1 F0.11 O0.89
1022,"[24908, 25496]",La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.98, 'La': 0.8, 'Mn': 0.02, 'O': 0.89, 'Y': 0.2}",14.1,12.55,1.55,2,La0.8 Y0.2 Fe0.98 Mn0.02 As1 F0.11 O0.89
1023,[23111],La1Fe0.98Ru0.02As1F0.11O0.89,La1Fe0.98Ru0.02As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.98, 'La': 1.0, 'O': 0.89, 'Ru': 0.02}",27.4,27.4,0.0,1,La1 Fe0.98 Ru0.02 As1 F0.11 O0.89
1024,[22163],Nd1Fe0.98Mn0.02As1F0.11O0.89,Nd1Fe0.98Mn0.02As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.98, 'Mn': 0.02, 'Nd': 1.0, 'O': 0.89}",27.1,27.1,0.0,1,Nd1 Fe0.98 Mn0.02 As1 F0.11 O0.89
1025,"[22079, 23118]",Nd1Fe0.98Ru0.02As1F0.11O0.89,Nd1Fe0.98Ru0.02As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.98, 'Nd': 1.0, 'O': 0.89, 'Ru': 0.02}",46.7,46.6,0.1,2,Nd1 Fe0.98 Ru0.02 As1 F0.11 O0.89
1026,[25495],La0.8Y0.2Fe0.985Mn0.015As1F0.11O0.89,La0.8Y0.2Fe0.985Mn0.015As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.985, 'La': 0.8, 'Mn': 0.015, 'O': 0.89, 'Y': 0.2}",20.2,20.2,0.0,1,La0.8 Y0.2 Fe0.985 Mn0.015 As1 F0.11 O0.89
1027,[22104],La1Fe0.985Ru0.015As1F0.11O0.89,La1Fe0.985Ru0.015As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.985, 'La': 1.0, 'O': 0.89, 'Ru': 0.015}",27.5,27.5,0.0,1,La1 Fe0.985 Ru0.015 As1 F0.11 O0.89
1028,[24556],La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89,La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.99, 'La': 0.8, 'Mn': 0.01, 'O': 0.89, 'Y': 0.2}",25.3,25.3,0.0,1,La0.8 Y0.2 Fe0.99 Mn0.01 As1 F0.11 O0.89
1029,[22164],Nd1Fe0.99Mn0.01As1F0.11O0.89,Nd1Fe0.99Mn0.01As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.99, 'Mn': 0.01, 'Nd': 1.0, 'O': 0.89}",38.0,38.0,0.0,1,Nd1 Fe0.99 Mn0.01 As1 F0.11 O0.89
1030,"[24907, 25494]",La0.8Y0.2Fe0.992Mn0.008As1F0.11O0.89,La0.8Y0.2Fe0.992Mn0.008As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.992, 'La': 0.8, 'Mn': 0.008, 'O': 0.89, 'Y': 0.2}",25.0,23.85,1.15,2,La0.8 Y0.2 Fe0.992 Mn0.008 As1 F0.11 O0.89
1031,[24915],La0.77Y0.23Fe0.995Mn0.005As1F0.11O0.89,La0.77Y0.23Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.77, 'Mn': 0.005, 'O': 0.89, 'Y': 0.23}",27.9,27.9,0.0,1,La0.77 Y0.23 Fe0.995 Mn0.005 As1 F0.11 O0.89
1032,"[24555, 24914, 25490]",La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.8, 'Mn': 0.005, 'O': 0.89, 'Y': 0.2}",29.1,27.1333333333,1.4383632674,3,La0.8 Y0.2 Fe0.995 Mn0.005 As1 F0.11 O0.89
1033,[25489],La0.85Y0.15Fe0.995Mn0.005As1F0.11O0.89,La0.85Y0.15Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.85, 'Mn': 0.005, 'O': 0.89, 'Y': 0.15}",26.0,26.0,0.0,1,La0.85 Y0.15 Fe0.995 Mn0.005 As1 F0.11 O0.89
1034,"[24913, 25488]",La0.9Y0.1Fe0.995Mn0.005As1F0.11O0.89,La0.9Y0.1Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.9, 'Mn': 0.005, 'O': 0.89, 'Y': 0.1}",25.0,24.55,0.45,2,La0.9 Y0.1 Fe0.995 Mn0.005 As1 F0.11 O0.89
1035,"[24912, 25487]",La0.95Y0.05Fe0.995Mn0.005As1F0.11O0.89,La0.95Y0.05Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.9500000000000001, 'Mn': 0.005, 'O': 0.89, 'Y': 0.05}",21.0,19.8,1.2,2,La0.95 Y0.05 Fe0.995 Mn0.005 As1 F0.11 O0.89
1036,[25486],La0.97Y0.03Fe0.995Mn0.005As1F0.11O0.89,La0.97Y0.03Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.97, 'Mn': 0.005, 'O': 0.89, 'Y': 0.03}",19.0,19.0,0.0,1,La0.97 Y0.03 Fe0.995 Mn0.005 As1 F0.11 O0.89
1037,"[24911, 25485]",La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.99, 'Mn': 0.005, 'O': 0.89, 'Y': 0.01}",10.9,9.2,1.7000000000000002,2,La0.99 Y0.01 Fe0.995 Mn0.005 As1 F0.11 O0.89
1038,[24910],La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 0.995, 'Mn': 0.005, 'O': 0.89, 'Y': 0.005}",2.89,2.89,0.0,1,La0.995 Y0.005 Fe0.995 Mn0.005 As1 F0.11 O0.89
1039,[25484],La1Fe0.995Mn0.005As1F0.11O0.89,La1Fe0.995Mn0.005As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.995, 'La': 1.0, 'Mn': 0.005, 'O': 0.89}",15.0,15.0,0.0,1,La1 Fe0.995 Mn0.005 As1 F0.11 O0.89
1040,"[24554, 24906]",La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.997, 'La': 0.8, 'Mn': 0.003, 'O': 0.89, 'Y': 0.2}",29.3,28.9,0.4,2,La0.8 Y0.2 Fe0.997 Mn0.003 As1 F0.11 O0.89
1041,[22158],La1Fe0.9975Mn0.0025As1F0.11O0.89,La1Fe0.9975Mn0.0025As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.9975, 'La': 1.0, 'Mn': 0.0025, 'O': 0.89}",10.1,10.1,0.0,1,La1 Fe0.9975 Mn0.0025 As1 F0.11 O0.89
1042,[25493],La0.8Y0.2Fe0.998Mn0.002As1F0.11O0.89,La0.8Y0.2Fe0.998Mn0.002As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.998, 'La': 0.8, 'Mn': 0.002, 'O': 0.89, 'Y': 0.2}",31.2,31.2,0.0,1,La0.8 Y0.2 Fe0.998 Mn0.002 As1 F0.11 O0.89
1043,[25492],La0.8Y0.2Fe0.999Mn0.001As1F0.11O0.89,La0.8Y0.2Fe0.999Mn0.001As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.999, 'La': 0.8, 'Mn': 0.001, 'O': 0.89, 'Y': 0.2}",31.8,31.8,0.0,1,La0.8 Y0.2 Fe0.999 Mn0.001 As1 F0.11 O0.89
1044,"[24552, 24748, 24905]",La1Fe0.999Mn0.001As1F0.11O0.89,La1Fe0.999Mn0.001As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.999, 'La': 1.0, 'Mn': 0.001, 'O': 0.89}",11.5,10.3366666667,0.825523403,3,La1 Fe0.999 Mn0.001 As1 F0.11 O0.89
1045,"[24747, 24904]",La1Fe0.99925Mn0.00075As1F0.11O0.89,La1Fe0.99925Mn0.00075As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.9992500000000001, 'La': 1.0, 'Mn': 0.00075, 'O': 0.89}",16.3,15.35,0.9500000000000001,2,La1 Fe0.99925 Mn0.00075 As1 F0.11 O0.89
1046,[24551],La1Fe0.9997Mn0.00025As1F0.11O0.89,La1Fe0.9997Mn0.00025As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.9997, 'La': 1.0, 'Mn': 0.00025, 'O': 0.89}",22.8,22.8,0.0,1,La1 Fe0.9997 Mn0.00025 As1 F0.11 O0.89
1047,"[24746, 24903]",La1Fe0.99975Mn0.00025As1F0.11O0.89,La1Fe0.99975Mn0.00025As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 0.99975, 'La': 1.0, 'Mn': 0.00025, 'O': 0.89}",25.0,23.8,1.2,2,La1 Fe0.99975 Mn0.00025 As1 F0.11 O0.89
1048,"[24553, 25491]",La0.8Y0.2Fe1As1F0.11O0.89,La0.8Y0.2Fe1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 1.0, 'La': 0.8, 'O': 0.89, 'Y': 0.2}",33.2,31.75,1.45,2,La0.8 Y0.2 Fe1 As1 F0.11 O0.89
1049,"[20451, 20579, 20617, 20619, 20631, 20639, 20692, 20768, 21021, 21044, 21154, 21445, 22051, 22103, 22109, 22159, 23117, 24496, 24550, 24745]",La1Fe1As1F0.11O0.89,La1Fe1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 1.0, 'La': 1.0, 'O': 0.89}",29.0,26.7,2.0724381776,20,La1 Fe1 As1 F0.11 O0.89
1050,"[20553, 22078]",Nd1Fe1As1F0.11O0.89,Nd1Fe1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 1.0, 'Nd': 1.0, 'O': 0.89}",50.1,49.05,1.05,2,Nd1 Fe1 As1 F0.11 O0.89
1051,[23308],Pr1Fe1As1F0.11O0.89,Pr1Fe1As1F0.11O0.89,"{'As': 1.0, 'F': 0.11, 'Fe': 1.0, 'O': 0.89, 'Pr': 1.0}",45.0,45.0,0.0,1,Pr1 Fe1 As1 F0.11 O0.89
1052,[23333],Sm1Fe0.9Mn0.1As1F0.12O0.88,Sm1Fe0.9Mn0.1As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.9, 'Mn': 0.1, 'O': 0.88, 'Sm': 1.0}",0.0,0.0,0.0,1,Sm1 Fe0.9 Mn0.1 As1 F0.12 O0.88
1053,[23337],Sm1Fe0.9Ni0.1As1F0.12O0.88,Sm1Fe0.9Ni0.1As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.9, 'Ni': 0.1, 'O': 0.88, 'Sm': 1.0}",5.6,5.6,0.0,1,Sm1 Fe0.9 Ni0.1 As1 F0.12 O0.88
1054,[23332],Sm1Fe0.92Mn0.08As1F0.12O0.88,Sm1Fe0.92Mn0.08As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.92, 'Mn': 0.08, 'O': 0.88, 'Sm': 1.0}",0.0,0.0,0.0,1,Sm1 Fe0.92 Mn0.08 As1 F0.12 O0.88
1055,[23331],Sm1Fe0.94Mn0.06As1F0.12O0.88,Sm1Fe0.94Mn0.06As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.9400000000000001, 'Mn': 0.06, 'O': 0.88, 'Sm': 1.0}",16.0,16.0,0.0,1,Sm1 Fe0.94 Mn0.06 As1 F0.12 O0.88
1056,[23336],Sm1Fe0.94Ni0.06As1F0.12O0.88,Sm1Fe0.94Ni0.06As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.9400000000000001, 'Ni': 0.06, 'O': 0.88, 'Sm': 1.0}",18.8,18.8,0.0,1,Sm1 Fe0.94 Ni0.06 As1 F0.12 O0.88
1057,[23330],Sm1Fe0.97Mn0.03As1F0.12O0.88,Sm1Fe0.97Mn0.03As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.97, 'Mn': 0.03, 'O': 0.88, 'Sm': 1.0}",31.3,31.3,0.0,1,Sm1 Fe0.97 Mn0.03 As1 F0.12 O0.88
1058,[23335],Sm1Fe0.97Ni0.03As1F0.12O0.88,Sm1Fe0.97Ni0.03As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.97, 'Ni': 0.03, 'O': 0.88, 'Sm': 1.0}",34.5,34.5,0.0,1,Sm1 Fe0.97 Ni0.03 As1 F0.12 O0.88
1059,[23329],Sm1Fe0.99Mn0.01As1F0.12O0.88,Sm1Fe0.99Mn0.01As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.99, 'Mn': 0.01, 'O': 0.88, 'Sm': 1.0}",37.2,37.2,0.0,1,Sm1 Fe0.99 Mn0.01 As1 F0.12 O0.88
1060,[23334],Sm1Fe0.99Ni0.01As1F0.12O0.88,Sm1Fe0.99Ni0.01As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 0.99, 'Ni': 0.01, 'O': 0.88, 'Sm': 1.0}",45.7,45.7,0.0,1,Sm1 Fe0.99 Ni0.01 As1 F0.12 O0.88
1061,"[20555, 21469]",Nd1Fe1As1F0.12O0.88,Nd1Fe1As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 1.0, 'Nd': 1.0, 'O': 0.88}",52.0,50.0,2.0,2,Nd1 Fe1 As1 F0.12 O0.88
1062,"[20546, 21381, 23328, 23795]",Sm1Fe1As1F0.12O0.88,Sm1Fe1As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'Fe': 1.0, 'O': 0.88, 'Sm': 1.0}",50.1,33.4625,16.2648153617,4,Sm1 Fe1 As1 F0.12 O0.88
1063,[21555],La1Ni1As1F0.12O0.88,La1Ni1As1F0.12O0.88,"{'As': 1.0, 'F': 0.12, 'La': 1.0, 'Ni': 1.0, 'O': 0.88}",3.59,3.59,0.0,1,La1 Ni1 As1 F0.12 O0.88
